panel,kind,stage,arm,b,i,o,step,condition,nmae,mae,pinball
electricity_transfer,shape,fixed1024,C3,81551,81552,81552,1024,STEP6_D63,0.3496427363901031,2562.393076201196,0.2767130132582505
electricity_transfer,shape,fixed1024,C3,81551,81552,81552,1024,STEP8_D31,0.3641754536070353,2769.7545343724787,0.300898379600112
electricity_transfer,shape,fixed1024,C3,81551,81552,81552,1024,STEP8_D33,0.3717502900910596,3003.6589403408807,0.3001124666907443
electricity_transfer,shape,fixed1024,C3,81552,81551,81551,1024,PAIRED_SHIFT8_D32,0.37368401327952133,3091.3534837831467,0.30004703872332145
electricity_transfer,shape,fixed1024,C3,81552,81551,81551,1024,PULSE8_D32,6.960008147905097,85955.89827506756,6.7676803216562496
electricity_transfer,shape,fixed1024,C3,81552,81551,81551,1024,RAMP8_D32,0.8297067044643158,7774.569180196101,0.6469285149780083
electricity_transfer,shape,fixed1024,C3,81552,81551,81551,1024,STEP12_D17,0.6087810280626796,6352.294020136099,0.4923245174633109
electricity_transfer,shape,fixed1024,C3,81552,81551,81551,1024,STEP12_D63,0.3735257565712322,2815.7827735688206,0.2967544311805396
electricity_transfer,shape,fixed1024,C3,81552,81551,81551,1024,STEP6_D17,0.40531648928537817,3455.347282908132,0.3241516854904594
electricity_transfer,shape,fixed1024,C3,81552,81551,81551,1024,STEP6_D63,0.32923684808175574,2235.342164226381,0.2603923972269034
electricity_transfer,shape,fixed1024,C3,81552,81551,81551,1024,STEP8_D31,0.37734708172399717,3143.7178472311107,0.3057700939589269
electricity_transfer,shape,fixed1024,C3,81552,81551,81551,1024,STEP8_D33,0.4010665126477806,3655.099917257472,0.3227701945039706
electricity_transfer,shape,fixed1024,C3,81552,81551,81552,1024,PAIRED_SHIFT8_D32,0.3697950029481618,3015.656387720012,0.29679489943866805
electricity_transfer,shape,fixed1024,C3,81552,81551,81552,1024,PULSE8_D32,6.970769448254309,86093.51196995942,6.7784114060512435
electricity_transfer,shape,fixed1024,C3,81552,81551,81552,1024,RAMP8_D32,0.8199697743785409,7627.4084082199415,0.6385409881544682
electricity_transfer,shape,fixed1024,C3,81552,81551,81552,1024,STEP12_D17,0.5900819439220844,6063.677916787543,0.47706153725316475
electricity_transfer,shape,fixed1024,C3,81552,81551,81552,1024,STEP12_D63,0.3749986329689636,2832.6886113775536,0.29793860777567766
electricity_transfer,shape,fixed1024,C3,81552,81551,81552,1024,STEP6_D17,0.4005469269920037,3343.5377240554703,0.32044551152487544
electricity_transfer,shape,fixed1024,C3,81552,81551,81552,1024,STEP6_D63,0.3296050427848031,2241.086696534707,0.26074777816513084
electricity_transfer,shape,fixed1024,C3,81552,81551,81552,1024,STEP8_D31,0.37300560269844935,3053.959182460223,0.3019302855550142
electricity_transfer,shape,fixed1024,C3,81552,81551,81552,1024,STEP8_D33,0.3966914612053592,3576.9238081297635,0.3190244878692108
electricity_transfer,shape,fixed1024,C3,81552,81552,81551,1024,PAIRED_SHIFT8_D32,0.3714710023444482,3050.4184577286105,0.2978607909575231
electricity_transfer,shape,fixed1024,C3,81552,81552,81551,1024,PULSE8_D32,6.968629141862694,86029.97232293888,6.777132513009326
electricity_transfer,shape,fixed1024,C3,81552,81552,81551,1024,RAMP8_D32,0.8206733512640992,7591.424216518601,0.6380426200563246
electricity_transfer,shape,fixed1024,C3,81552,81552,81551,1024,STEP12_D17,0.5974564020250765,6164.527777101917,0.48396714958283155
electricity_transfer,shape,fixed1024,C3,81552,81552,81551,1024,STEP12_D63,0.3744613972950361,2800.9247043230357,0.2977733790038679
electricity_transfer,shape,fixed1024,C3,81552,81552,81551,1024,STEP6_D17,0.4072827654819346,3473.8714319770293,0.32573062514467815
electricity_transfer,shape,fixed1024,C3,81552,81552,81551,1024,STEP6_D63,0.33012534699828633,2227.2637905616575,0.2613124997036839
electricity_transfer,shape,fixed1024,C3,81552,81552,81551,1024,STEP8_D31,0.37509625538073715,3094.9670424282604,0.3033953537013301
electricity_transfer,shape,fixed1024,C3,81552,81552,81551,1024,STEP8_D33,0.3972049941891662,3590.1715537971263,0.3189318775656114
electricity_transfer,shape,fixed1024,C3,81552,81552,81552,1024,PAIRED_SHIFT8_D32,0.3704855369856941,3029.376865485705,0.29689687079921023
electricity_transfer,shape,fixed1024,C3,81552,81552,81552,1024,PULSE8_D32,6.973685149933863,86083.35563029442,6.782336595485138
electricity_transfer,shape,fixed1024,C3,81552,81552,81552,1024,RAMP8_D32,0.8239866062898826,7661.521294030195,0.6400804234438631
electricity_transfer,shape,fixed1024,C3,81552,81552,81552,1024,STEP12_D17,0.5843693613914519,5963.221868079965,0.4741458392279229
electricity_transfer,shape,fixed1024,C3,81552,81552,81552,1024,STEP12_D63,0.378076595765003,2856.0878638675235,0.30033056528946916
electricity_transfer,shape,fixed1024,C3,81552,81552,81552,1024,STEP6_D17,0.4046061241404408,3418.4088608716447,0.32382210587061117
electricity_transfer,shape,fixed1024,C3,81552,81552,81552,1024,STEP6_D63,0.3310324996149321,2241.523917107616,0.26202753689432
electricity_transfer,shape,fixed1024,C3,81552,81552,81552,1024,STEP8_D31,0.3736064816797578,3061.583479182929,0.30176513294738466
electricity_transfer,shape,fixed1024,C3,81552,81552,81552,1024,STEP8_D33,0.3943329448303027,3537.508072246392,0.3162606350750471
electricity_transfer,shape,fixed1024,MAG_ONLY,81551,81551,81551,1024,PAIRED_SHIFT8_D32,0.36191019620329584,2831.445098173251,0.293561031535228
electricity_transfer,shape,fixed1024,MAG_ONLY,81551,81551,81551,1024,PULSE8_D32,7.030768400702081,86933.9157657485,6.852776171217579
electricity_transfer,shape,fixed1024,MAG_ONLY,81551,81551,81551,1024,RAMP8_D32,0.9905155908223963,8831.50554739071,0.7792681780614152
electricity_transfer,shape,fixed1024,MAG_ONLY,81551,81551,81551,1024,STEP12_D17,0.5584083911244307,5582.527421053687,0.44713087966374715
electricity_transfer,shape,fixed1024,MAG_ONLY,81551,81551,81551,1024,STEP12_D63,0.39657579915275853,3100.3207157962006,0.3146620950207137
electricity_transfer,shape,fixed1024,MAG_ONLY,81551,81551,81551,1024,STEP6_D17,0.39990997877152645,3312.243598422545,0.3189076256964957
electricity_transfer,shape,fixed1024,MAG_ONLY,81551,81551,81551,1024,STEP6_D63,0.34444811236982725,2498.045769463089,0.2725158177998776
electricity_transfer,shape,fixed1024,MAG_ONLY,81551,81551,81551,1024,STEP8_D31,0.36630269719049985,2861.6002100673873,0.302883546717279
