panel,kind,arm,trained_b,received_b,i,o,condition,nmae,pinball
electricity_transfer,shape,C3,81552,81551,81552,81552,STEP12_D17,0.5292644359483459,0.4330047366403296
electricity_transfer,shape,C3,81552,81551,81552,81552,STEP12_D63,0.40597450425153003,0.31948000854450487
electricity_transfer,shape,C3,81552,81551,81552,81552,STEP6_D17,0.4006002431646838,0.320296717640281
electricity_transfer,shape,C3,81552,81551,81552,81552,STEP6_D63,0.3618550656029742,0.28655402858193824
electricity_transfer,shape,C3,81552,81551,81552,81552,STEP8_D31,0.38038930966345896,0.3106928623770405
electricity_transfer,shape,C3,81552,81551,81552,81552,STEP8_D33,0.38645220327288937,0.3081254768951757
electricity_transfer,shape,C3,81552,81552,81551,81551,PAIRED_SHIFT8_D32,0.37368401327952133,0.30004703872332145
electricity_transfer,shape,C3,81552,81552,81551,81551,PULSE8_D32,6.960008147905097,6.7676803216562496
electricity_transfer,shape,C3,81552,81552,81551,81551,RAMP8_D32,0.8297067044643158,0.6469285149780083
electricity_transfer,shape,C3,81552,81552,81551,81551,STEP12_D17,0.6087810280626796,0.4923245174633109
electricity_transfer,shape,C3,81552,81552,81551,81551,STEP12_D63,0.3735257565712322,0.2967544311805396
electricity_transfer,shape,C3,81552,81552,81551,81551,STEP6_D17,0.40531648928537817,0.3241516854904594
electricity_transfer,shape,C3,81552,81552,81551,81551,STEP6_D63,0.32923684808175574,0.2603923972269034
electricity_transfer,shape,C3,81552,81552,81551,81551,STEP8_D31,0.37734708172399717,0.3057700939589269
electricity_transfer,shape,C3,81552,81552,81551,81551,STEP8_D33,0.4010665126477806,0.3227701945039706
electricity_transfer,shape,C3,81552,81552,81551,81552,PAIRED_SHIFT8_D32,0.3697950029481618,0.29679489943866805
electricity_transfer,shape,C3,81552,81552,81551,81552,PULSE8_D32,6.970769448254309,6.7784114060512435
electricity_transfer,shape,C3,81552,81552,81551,81552,RAMP8_D32,0.8199697743785409,0.6385409881544682
electricity_transfer,shape,C3,81552,81552,81551,81552,STEP12_D17,0.5900819439220844,0.47706153725316475
electricity_transfer,shape,C3,81552,81552,81551,81552,STEP12_D63,0.3749986329689636,0.29793860777567766
electricity_transfer,shape,C3,81552,81552,81551,81552,STEP6_D17,0.4005469269920037,0.32044551152487544
electricity_transfer,shape,C3,81552,81552,81551,81552,STEP6_D63,0.3296050427848031,0.26074777816513084
electricity_transfer,shape,C3,81552,81552,81551,81552,STEP8_D31,0.37300560269844935,0.3019302855550142
electricity_transfer,shape,C3,81552,81552,81551,81552,STEP8_D33,0.3966914612053592,0.3190244878692108
electricity_transfer,shape,C3,81552,81552,81552,81551,PAIRED_SHIFT8_D32,0.3714710023444482,0.2978607909575231
electricity_transfer,shape,C3,81552,81552,81552,81551,PULSE8_D32,6.968629141862694,6.777132513009326
electricity_transfer,shape,C3,81552,81552,81552,81551,RAMP8_D32,0.8206733512640992,0.6380426200563246
electricity_transfer,shape,C3,81552,81552,81552,81551,STEP12_D17,0.5974564020250765,0.48396714958283155
electricity_transfer,shape,C3,81552,81552,81552,81551,STEP12_D63,0.3744613972950361,0.2977733790038679
electricity_transfer,shape,C3,81552,81552,81552,81551,STEP6_D17,0.4072827654819346,0.32573062514467815
electricity_transfer,shape,C3,81552,81552,81552,81551,STEP6_D63,0.33012534699828633,0.2613124997036839
electricity_transfer,shape,C3,81552,81552,81552,81551,STEP8_D31,0.37509625538073715,0.3033953537013301
electricity_transfer,shape,C3,81552,81552,81552,81551,STEP8_D33,0.3972049941891662,0.3189318775656114
electricity_transfer,shape,C3,81552,81552,81552,81552,PAIRED_SHIFT8_D32,0.3704855369856941,0.29689687079921023
electricity_transfer,shape,C3,81552,81552,81552,81552,PULSE8_D32,6.973685149933863,6.782336595485138
electricity_transfer,shape,C3,81552,81552,81552,81552,RAMP8_D32,0.8239866062898826,0.6400804234438631
electricity_transfer,shape,C3,81552,81552,81552,81552,STEP12_D17,0.5843693613914519,0.4741458392279229
electricity_transfer,shape,C3,81552,81552,81552,81552,STEP12_D63,0.378076595765003,0.30033056528946916
electricity_transfer,shape,C3,81552,81552,81552,81552,STEP6_D17,0.4046061241404408,0.32382210587061117
electricity_transfer,shape,C3,81552,81552,81552,81552,STEP6_D63,0.3310324996149321,0.26202753689432
electricity_transfer,shape,C3,81552,81552,81552,81552,STEP8_D31,0.3736064816797578,0.30176513294738466
electricity_transfer,shape,C3,81552,81552,81552,81552,STEP8_D33,0.3943329448303027,0.3162606350750471
electricity_transfer,shape,MAG_ONLY,81551,81551,81551,81551,PAIRED_SHIFT8_D32,0.36191019620329584,0.293561031535228
electricity_transfer,shape,MAG_ONLY,81551,81551,81551,81551,PULSE8_D32,7.030768400702081,6.852776171217579
electricity_transfer,shape,MAG_ONLY,81551,81551,81551,81551,RAMP8_D32,0.9905155908223963,0.7792681780614152
electricity_transfer,shape,MAG_ONLY,81551,81551,81551,81551,STEP12_D17,0.5584083911244307,0.44713087966374715
electricity_transfer,shape,MAG_ONLY,81551,81551,81551,81551,STEP12_D63,0.39657579915275853,0.3146620950207137
electricity_transfer,shape,MAG_ONLY,81551,81551,81551,81551,STEP6_D17,0.39990997877152645,0.3189076256964957
electricity_transfer,shape,MAG_ONLY,81551,81551,81551,81551,STEP6_D63,0.34444811236982725,0.2725158177998776
electricity_transfer,shape,MAG_ONLY,81551,81551,81551,81551,STEP8_D31,0.36630269719049985,0.302883546717279
electricity_transfer,shape,MAG_ONLY,81551,81551,81551,81551,STEP8_D33,0.3778102226021695,0.30455855353673955
electricity_transfer,shape,MAG_ONLY,81551,81551,81551,81552,PAIRED_SHIFT8_D32,0.3584985845579177,0.29145322826622333
electricity_transfer,shape,MAG_ONLY,81551,81551,81551,81552,PULSE8_D32,7.055111836624276,6.878203864848027
electricity_transfer,shape,MAG_ONLY,81551,81551,81551,81552,RAMP8_D32,0.9660220365843772,0.7593791473319225
electricity_transfer,shape,MAG_ONLY,81551,81551,81551,81552,STEP12_D17,0.5333036405739398,0.42787732185046257
electricity_transfer,shape,MAG_ONLY,81551,81551,81551,81552,STEP12_D63,0.4025909639486527,0.31966924542423547
electricity_transfer,shape,MAG_ONLY,81551,81551,81551,81552,STEP6_D17,0.395012158618588,0.315089506735633
electricity_transfer,shape,MAG_ONLY,81551,81551,81551,81552,STEP6_D63,0.3464393856255443,0.2742831538813001
electricity_transfer,shape,MAG_ONLY,81551,81551,81551,81552,STEP8_D31,0.3638064614482767,0.3009006538367569
electricity_transfer,shape,MAG_ONLY,81551,81551,81551,81552,STEP8_D33,0.37172030573635967,0.3001961751365693
electricity_transfer,shape,MAG_ONLY,81551,81551,81552,81551,PAIRED_SHIFT8_D32,0.3621528309225923,0.29363602333807987
electricity_transfer,shape,MAG_ONLY,81551,81551,81552,81551,PULSE8_D32,7.038552072753297,6.86124296285574
electricity_transfer,shape,MAG_ONLY,81551,81551,81552,81551,RAMP8_D32,0.9871623784487954,0.7772881890450327
electricity_transfer,shape,MAG_ONLY,81551,81551,81552,81551,STEP12_D17,0.555950731376071,0.44582130892742106
electricity_transfer,shape,MAG_ONLY,81551,81551,81552,81551,STEP12_D63,0.4000195432629984,0.31766472427389597
electricity_transfer,shape,MAG_ONLY,81551,81551,81552,81551,STEP6_D17,0.40267306592018637,0.32087913665293305
electricity_transfer,shape,MAG_ONLY,81551,81551,81552,81551,STEP6_D63,0.3454508196592326,0.2734309904548723
electricity_transfer,shape,MAG_ONLY,81551,81551,81552,81551,STEP8_D31,0.3659102334890927,0.30205755581897586
electricity_transfer,shape,MAG_ONLY,81551,81551,81552,81551,STEP8_D33,0.37693801670688226,0.30362382028230467
electricity_transfer,shape,MAG_ONLY,81551,81551,81552,81552,PAIRED_SHIFT8_D32,0.3593357391780116,0.2918545175418497
electricity_transfer,shape,MAG_ONLY,81551,81551,81552,81552,PULSE8_D32,7.061540192028167,6.884741790945833
electricity_transfer,shape,MAG_ONLY,81551,81551,81552,81552,RAMP8_D32,0.9674000139775073,0.7615401758139829
electricity_transfer,shape,MAG_ONLY,81551,81551,81552,81552,STEP12_D17,0.5342835077192402,0.4287522981728602
electricity_transfer,shape,MAG_ONLY,81551,81551,81552,81552,STEP12_D63,0.407779847642858,0.3235555435598675
electricity_transfer,shape,MAG_ONLY,81551,81551,81552,81552,STEP6_D17,0.3976054330869961,0.31686665277009096
electricity_transfer,shape,MAG_ONLY,81551,81551,81552,81552,STEP6_D63,0.34823475585167435,0.27563159195729836
electricity_transfer,shape,MAG_ONLY,81551,81551,81552,81552,STEP8_D31,0.3637968731995343,0.3004936867100276
electricity_transfer,shape,MAG_ONLY,81551,81551,81552,81552,STEP8_D33,0.37170213202292196,0.29989333510826893
electricity_transfer,shape,MAG_ONLY,81551,81552,81551,81551,PAIRED_SHIFT8_D32,0.437013489320356,0.3535728367292156
electricity_transfer,shape,MAG_ONLY,81551,81552,81551,81551,PULSE8_D32,6.840346656975588,6.639534174494615
electricity_transfer,shape,MAG_ONLY,81551,81552,81551,81551,RAMP8_D32,0.9536817030763134,0.7482692694865184
electricity_transfer,shape,MAG_ONLY,81551,81552,81551,81551,STEP12_D17,0.7415826934631057,0.5907581963282199
electricity_transfer,shape,MAG_ONLY,81551,81552,81551,81551,STEP12_D63,0.3567899796854492,0.2896501327887775
electricity_transfer,shape,MAG_ONLY,81551,81552,81551,81551,STEP6_D17,0.464398455449042,0.36750007087978187
electricity_transfer,shape,MAG_ONLY,81551,81552,81551,81551,STEP6_D63,0.31142427097128156,0.24969764484576962
electricity_transfer,shape,MAG_ONLY,81551,81552,81551,81551,STEP8_D31,0.4535215128781829,0.3715213899833096
electricity_transfer,shape,MAG_ONLY,81551,81552,81551,81551,STEP8_D33,0.47739361264744506,0.38796205620204977
electricity_transfer,shape,MAG_ONLY,81551,81552,81551,81552,PAIRED_SHIFT8_D32,0.42394520358922533,0.34266871916267727
electricity_transfer,shape,MAG_ONLY,81551,81552,81551,81552,PULSE8_D32,6.864888678854056,6.6639206878408945
electricity_transfer,shape,MAG_ONLY,81551,81552,81551,81552,RAMP8_D32,0.9374599328860171,0.7340316795490884
electricity_transfer,shape,MAG_ONLY,81551,81552,81551,81552,STEP12_D17,0.7036314026857831,0.5604113937880295
electricity_transfer,shape,MAG_ONLY,81551,81552,81551,81552,STEP12_D63,0.36120361586595523,0.29270236486389556
electricity_transfer,shape,MAG_ONLY,81551,81552,81551,81552,STEP6_D17,0.4548367962301041,0.36019572935977784
electricity_transfer,shape,MAG_ONLY,81551,81552,81551,81552,STEP6_D63,0.3124795609308544,0.2504748555778577
electricity_transfer,shape,MAG_ONLY,81551,81552,81551,81552,STEP8_D31,0.4405864883847088,0.36032526348647376
electricity_transfer,shape,MAG_ONLY,81551,81552,81551,81552,STEP8_D33,0.46293600840241655,0.37553405114674765
electricity_transfer,shape,MAG_ONLY,81551,81552,81552,81551,PAIRED_SHIFT8_D32,0.43182275357398137,0.34874305349006274
electricity_transfer,shape,MAG_ONLY,81551,81552,81552,81551,PULSE8_D32,6.850463092105855,6.649746677961828
electricity_transfer,shape,MAG_ONLY,81551,81552,81552,81551,RAMP8_D32,0.9495600434880666,0.7442494231786154
electricity_transfer,shape,MAG_ONLY,81551,81552,81552,81551,STEP12_D17,0.7290449834209127,0.5807273818221277
electricity_transfer,shape,MAG_ONLY,81551,81552,81552,81551,STEP12_D63,0.35823864586298804,0.29047749567304637
electricity_transfer,shape,MAG_ONLY,81551,81552,81552,81551,STEP6_D17,0.4642994429372814,0.36722694088886376
electricity_transfer,shape,MAG_ONLY,81551,81552,81552,81551,STEP6_D63,0.3122805017359667,0.25022663776818516
electricity_transfer,shape,MAG_ONLY,81551,81552,81552,81551,STEP8_D31,0.4480308698519737,0.3661323525485502
electricity_transfer,shape,MAG_ONLY,81551,81552,81552,81551,STEP8_D33,0.4715857731147339,0.3819713644201994
electricity_transfer,shape,MAG_ONLY,81551,81552,81552,81552,PAIRED_SHIFT8_D32,0.41974474407477574,0.3386880409431788
electricity_transfer,shape,MAG_ONLY,81551,81552,81552,81552,PULSE8_D32,6.873775586208351,6.67260774250572
electricity_transfer,shape,MAG_ONLY,81551,81552,81552,81552,RAMP8_D32,0.9359454372845275,0.7323283306980407
electricity_transfer,shape,MAG_ONLY,81551,81552,81552,81552,STEP12_D17,0.693979013502762,0.552713102671984
electricity_transfer,shape,MAG_ONLY,81551,81552,81552,81552,STEP12_D63,0.36342840402718507,0.293965641139574
electricity_transfer,shape,MAG_ONLY,81551,81552,81552,81552,STEP6_D17,0.4539352277004357,0.3592754929982818
electricity_transfer,shape,MAG_ONLY,81551,81552,81552,81552,STEP6_D63,0.3138871177165876,0.2513154068227888
electricity_transfer,shape,MAG_ONLY,81551,81552,81552,81552,STEP8_D31,0.43616025766080435,0.35586764140538646
electricity_transfer,shape,MAG_ONLY,81551,81552,81552,81552,STEP8_D33,0.45827927016026854,0.3705413161114665
electricity_transfer,shape,MAG_ONLY,81552,81551,81551,81551,PAIRED_SHIFT8_D32,0.38013834975020133,0.30347101525509307
electricity_transfer,shape,MAG_ONLY,81552,81551,81551,81551,PULSE8_D32,7.049825782653135,6.874949899102294
electricity_transfer,shape,MAG_ONLY,81552,81551,81551,81551,RAMP8_D32,0.9123447732858774,0.7177457599587788
electricity_transfer,shape,MAG_ONLY,81552,81551,81551,81551,STEP12_D17,0.5273019397595554,0.4286938899205521
electricity_transfer,shape,MAG_ONLY,81552,81551,81551,81551,STEP12_D63,0.40453322673255315,0.31788844282550044
electricity_transfer,shape,MAG_ONLY,81552,81551,81551,81551,STEP6_D17,0.39563462523869414,0.31527209498109854
electricity_transfer,shape,MAG_ONLY,81552,81551,81551,81551,STEP6_D63,0.361011333595288,0.28537317042515337
electricity_transfer,shape,MAG_ONLY,81552,81551,81551,81551,STEP8_D31,0.3814069791852556,0.3106725005493793
electricity_transfer,shape,MAG_ONLY,81552,81551,81551,81551,STEP8_D33,0.3897896612062996,0.30991812461421064
electricity_transfer,shape,MAG_ONLY,81552,81551,81551,81552,PAIRED_SHIFT8_D32,0.37930050921664604,0.30327339733579683
electricity_transfer,shape,MAG_ONLY,81552,81551,81551,81552,PULSE8_D32,7.057371075423087,6.884052756248673
electricity_transfer,shape,MAG_ONLY,81552,81551,81551,81552,RAMP8_D32,0.9001796033982278,0.7083361041659958
electricity_transfer,shape,MAG_ONLY,81552,81551,81551,81552,STEP12_D17,0.5174369415670853,0.4203081291221514
electricity_transfer,shape,MAG_ONLY,81552,81551,81551,81552,STEP12_D63,0.4055936351128558,0.3188644186238617
electricity_transfer,shape,MAG_ONLY,81552,81551,81551,81552,STEP6_D17,0.3940427293851771,0.31377624770258844
electricity_transfer,shape,MAG_ONLY,81552,81551,81551,81552,STEP6_D63,0.36116893679201084,0.28569234313305675
electricity_transfer,shape,MAG_ONLY,81552,81551,81551,81552,STEP8_D31,0.38137831268792577,0.3109462821790242
electricity_transfer,shape,MAG_ONLY,81552,81551,81551,81552,STEP8_D33,0.3880776819104831,0.30889443163428143
electricity_transfer,shape,MAG_ONLY,81552,81551,81552,81551,PAIRED_SHIFT8_D32,0.3800610347679286,0.3025907813323827
electricity_transfer,shape,MAG_ONLY,81552,81551,81552,81551,PULSE8_D32,7.0547278003107525,6.880869206990062
electricity_transfer,shape,MAG_ONLY,81552,81551,81552,81551,RAMP8_D32,0.9058544673019906,0.7123110123962594
electricity_transfer,shape,MAG_ONLY,81552,81551,81552,81551,STEP12_D17,0.5221305851233263,0.42547235028162006
electricity_transfer,shape,MAG_ONLY,81552,81551,81552,81551,STEP12_D63,0.40536365864411417,0.3185638275808024
electricity_transfer,shape,MAG_ONLY,81552,81551,81552,81551,STEP6_D17,0.397837381719457,0.3173064678062563
electricity_transfer,shape,MAG_ONLY,81552,81551,81552,81551,STEP6_D63,0.3615824779488149,0.28614514252875717
electricity_transfer,shape,MAG_ONLY,81552,81551,81552,81551,STEP8_D31,0.3816076975737168,0.31048584040852095
electricity_transfer,shape,MAG_ONLY,81552,81551,81552,81551,STEP8_D33,0.3876557642209861,0.30743145307552777
electricity_transfer,shape,MAG_ONLY,81552,81551,81552,81552,PAIRED_SHIFT8_D32,0.37962621811818054,0.3035578231839812
electricity_transfer,shape,MAG_ONLY,81552,81551,81552,81552,PULSE8_D32,7.063579988301007,6.89123455152326
electricity_transfer,shape,MAG_ONLY,81552,81551,81552,81552,RAMP8_D32,0.9038682267991986,0.712079564574293
electricity_transfer,shape,MAG_ONLY,81552,81551,81552,81552,STEP12_D17,0.5124780575887837,0.41875379451589134
electricity_transfer,shape,MAG_ONLY,81552,81551,81552,81552,STEP12_D63,0.4085279074720176,0.3211733414298922
electricity_transfer,shape,MAG_ONLY,81552,81551,81552,81552,STEP6_D17,0.3966153729584596,0.3164472845033508
electricity_transfer,shape,MAG_ONLY,81552,81551,81552,81552,STEP6_D63,0.36346131542559723,0.2876776381489735
electricity_transfer,shape,MAG_ONLY,81552,81551,81552,81552,STEP8_D31,0.38136825197658514,0.3114311513240559
electricity_transfer,shape,MAG_ONLY,81552,81551,81552,81552,STEP8_D33,0.38640245705858484,0.3074606029232447
electricity_transfer,shape,MAG_ONLY,81552,81552,81551,81551,PAIRED_SHIFT8_D32,0.37220799412900096,0.2988842048496142
electricity_transfer,shape,MAG_ONLY,81552,81552,81551,81551,PULSE8_D32,6.964152802464784,6.77185372924807
electricity_transfer,shape,MAG_ONLY,81552,81552,81551,81551,RAMP8_D32,0.8197674662652553,0.6394859968670403
electricity_transfer,shape,MAG_ONLY,81552,81552,81551,81551,STEP12_D17,0.5910362160087509,0.4783479350044818
electricity_transfer,shape,MAG_ONLY,81552,81552,81551,81551,STEP12_D63,0.3765756749427212,0.2988150326661979
electricity_transfer,shape,MAG_ONLY,81552,81552,81551,81551,STEP6_D17,0.39871841677429887,0.3190442199246012
electricity_transfer,shape,MAG_ONLY,81552,81552,81551,81551,STEP6_D63,0.330669480806893,0.2613678132979134
electricity_transfer,shape,MAG_ONLY,81552,81552,81551,81551,STEP8_D31,0.37634958898624693,0.30484172519762026
electricity_transfer,shape,MAG_ONLY,81552,81552,81551,81551,STEP8_D33,0.39772639489475614,0.31999913280951364
electricity_transfer,shape,MAG_ONLY,81552,81552,81551,81552,PAIRED_SHIFT8_D32,0.367981154907527,0.2953666846121529
electricity_transfer,shape,MAG_ONLY,81552,81552,81551,81552,PULSE8_D32,6.976212907645012,6.784395155485463
electricity_transfer,shape,MAG_ONLY,81552,81552,81551,81552,RAMP8_D32,0.8097738884123876,0.6310188210501392
electricity_transfer,shape,MAG_ONLY,81552,81552,81551,81552,STEP12_D17,0.5712555118116491,0.4620232889588268
electricity_transfer,shape,MAG_ONLY,81552,81552,81551,81552,STEP12_D63,0.3802803082799604,0.3015934631118602
electricity_transfer,shape,MAG_ONLY,81552,81552,81551,81552,STEP6_D17,0.394272038665774,0.3154750525827055
