panel,kind,arm,seed,condition,nmae,mae,pinball,crossing,nrmse
ettm1,standard,C1,81551,REFERENCE,0.4045515146391231,1.821995278451567,0.32585152090590325,0.0,0.640204990960579
ettm1,standard,C1,81551,SHIFT4,0.5459466813770019,2.542138972479682,0.43737191237959966,0.0,0.7672480731997536
ettm1,standard,C1,81551,SHIFT8,0.5388866589281354,2.4781563243294484,0.4349827141716674,0.0,0.7601684320900455
ettm1,standard,C1,81551,SHIFT_POINT,0.582183295868751,2.720418012550975,0.46807391115727104,0.0,0.8315958818296774
ettm1,standard,C1,81552,BURST16,0.47326244754708446,2.132505740787451,0.38529305758857835,0.00029754638671875,0.8847107445297092
ettm1,standard,C1,81552,BURST4,0.42263440571448513,1.904519480304458,0.34020883770680016,6.103515625e-05,0.6714828586488403
ettm1,standard,C1,81552,BURST8,0.42648778167443446,1.9051576138314203,0.3433597180326746,6.866455078125e-05,0.6681763070880122
ettm1,standard,C1,81552,POINT16,0.41711609573919745,1.8827813871665597,0.3349806297506169,4.38690185546875e-05,0.6528999266287664
ettm1,standard,C1,81552,POINT4,0.41042733376131835,1.8509400256879687,0.3307596413111059,3.4332275390625e-05,0.6455178265524582
ettm1,standard,C1,81552,POINT8,0.41448299833752245,1.871607371917115,0.33333635147796814,2.6702880859375e-05,0.6562349357189681
ettm1,standard,C1,81552,REFERENCE,0.41012115197724214,1.8451784091994767,0.33075949068405497,3.0517578125e-05,0.647041498283758
ettm1,standard,C1,81552,SHIFT4,0.5568625036863599,2.59973486012106,0.44761702420701555,3.814697265625e-06,0.7842139644518423
ettm1,standard,C1,81552,SHIFT8,0.5518498844387241,2.538430872949749,0.44565071391996136,0.0,0.7785363095350184
ettm1,standard,C1,81552,SHIFT_POINT,0.5974310433023925,2.8098890896427746,0.48071970425422267,0.0,0.8566291846587737
ettm1,standard,C1,81553,BURST16,0.4613319392931651,2.072975646991722,0.37430282848919627,5.53131103515625e-05,0.8673804010799171
ettm1,standard,C1,81553,BURST4,0.415671954093452,1.8772683088164968,0.33426046781783764,7.62939453125e-06,0.6590219022282151
ettm1,standard,C1,81553,BURST8,0.41832038610159317,1.871427656993717,0.33687875987626636,2.86102294921875e-05,0.6576958239976958
ettm1,standard,C1,81553,POINT16,0.40922145583686365,1.8488984244254567,0.32788284720349486,3.814697265625e-06,0.6394324699300398
ettm1,standard,C1,81553,POINT4,0.405673720760554,1.8307464277107481,0.3263129597813859,0.0,0.6380103862014873
ettm1,standard,C1,81553,POINT8,0.4062889219372494,1.8339325296835867,0.32597920643338235,0.0,0.6365351774664655
ettm1,standard,C1,81553,REFERENCE,0.4049585987134873,1.824901041893142,0.32593839128845953,0.0,0.6383315742355437
ettm1,standard,C1,81553,SHIFT4,0.5445913258921281,2.532999797864214,0.4379718998658814,0.0,0.7679517556009704
ettm1,standard,C1,81553,SHIFT8,0.5429897463586472,2.4914340866032663,0.4398435619259368,0.0,0.7653688240776666
ettm1,standard,C1,81553,SHIFT_POINT,0.5815284417611576,2.71403204433814,0.46814485431614433,0.0,0.8301593713329218
ettm1,standard,C2,81551,BURST16,0.46103509445451263,2.0713632995736475,0.375011796827212,3.62396240234375e-05,0.8752227096972912
ettm1,standard,C2,81551,BURST4,0.4159144730679214,1.8797505940689518,0.33451251001099885,5.7220458984375e-06,0.6606279274940362
ettm1,standard,C2,81551,BURST8,0.4179032113755649,1.870017490637082,0.33643955613402066,1.9073486328125e-05,0.6584909932227926
ettm1,standard,C2,81551,POINT16,0.4088139481757736,1.8462545976974525,0.3279180319042359,7.62939453125e-06,0.640532471624602
ettm1,standard,C2,81551,POINT4,0.40481165125341856,1.8264236674066012,0.32585186495595336,0.0,0.6392635154506114
ettm1,standard,C2,81551,POINT8,0.405483040798364,1.8300744818739219,0.32583150721748594,0.0,0.6374650034966758
ettm1,standard,C2,81551,REFERENCE,0.4045515146391231,1.821995278451567,0.32585152090590325,0.0,0.640204990960579
ettm1,standard,C2,81551,SHIFT4,0.5459466813770019,2.542138972479682,0.43737191237959966,0.0,0.7672480731997536
ettm1,standard,C2,81551,SHIFT8,0.5388866589281354,2.4781563243294484,0.4349827141716674,0.0,0.7601684320900455
ettm1,standard,C2,81551,SHIFT_POINT,0.582183295868751,2.720418012550975,0.46807391115727104,0.0,0.8315958818296774
ettm1,standard,C2,81552,BURST16,0.4744492021569577,2.1349198310706754,0.38606874625689336,0.0002994537353515625,0.8858195578364403
ettm1,standard,C2,81552,BURST4,0.4235419422277138,1.9073689935813434,0.34074488574817885,4.9591064453125e-05,0.6737114347861487
ettm1,standard,C2,81552,BURST8,0.42832637915353083,1.9119064975121773,0.3446118669349453,6.866455078125e-05,0.6717567754503502
ettm1,standard,C2,81552,POINT16,0.4181429862239183,1.8868606740971678,0.3353587890492623,4.9591064453125e-05,0.6545806266545899
ettm1,standard,C2,81552,POINT4,0.41078758490246947,1.850697403810166,0.3309401157249607,3.4332275390625e-05,0.6468072467970607
ettm1,standard,C2,81552,POINT8,0.4146123215793934,1.8696176081307527,0.33331988471585594,3.814697265625e-05,0.654709249578825
ettm1,standard,C2,81552,REFERENCE,0.41064018719864376,1.8458921290395125,0.33101707373129274,2.6702880859375e-05,0.6483814651691392
ettm1,standard,C2,81552,SHIFT4,0.550473234220879,2.5661289751980663,0.44433722966245026,3.814697265625e-06,0.7781249628264597
ettm1,standard,C2,81552,SHIFT8,0.5415905065958705,2.4825083588241004,0.43950673838653465,0.0,0.76868811832471
ettm1,standard,C2,81552,SHIFT_POINT,0.5906249111953044,2.7743207542228716,0.47675142322387604,0.0,0.8505473834879369
ettm1,standard,C2,81553,BURST16,0.46333064313582484,2.080298006355349,0.37626549712881047,5.91278076171875e-05,0.8698948788781062
ettm1,standard,C2,81553,BURST4,0.4179608472029637,1.8861926174132861,0.3358619886618703,2.47955322265625e-05,0.6626594734931446
ettm1,standard,C2,81553,BURST8,0.4213006564601865,1.88467725421188,0.338966445608137,3.0517578125e-05,0.6612997030867199
ettm1,standard,C2,81553,POINT16,0.41231453521621764,1.8637903738262587,0.3300033259603141,5.7220458984375e-06,0.6430594986094058
ettm1,standard,C2,81553,POINT4,0.4078373783320807,1.8401644919683449,0.3276756469499369,7.62939453125e-06,0.6406795380320272
ettm1,standard,C2,81553,POINT8,0.40842502478259757,1.8428323239570332,0.3273634979584568,0.0,0.6387912454315744
ettm1,standard,C2,81553,REFERENCE,0.4068688756839506,1.8334576320913811,0.3270923779088035,0.0,0.6407202942735089
ettm1,standard,C2,81553,SHIFT4,0.5383958774545965,2.502738866207449,0.43266300739370256,0.0,0.7558858101487042
ettm1,standard,C2,81553,SHIFT8,0.5317793107698688,2.4339239877696075,0.4302687676415073,0.0,0.747694960212933
ettm1,standard,C2,81553,SHIFT_POINT,0.5714164907696974,2.6635185948600024,0.45948720852353664,0.0,0.8138037737197661
ettm1,standard,C2_SHRINK,81551,BURST16,0.46103509445451263,2.0713632995736475,0.375011796827212,3.62396240234375e-05,0.8752227096972912
ettm1,standard,C2_SHRINK,81551,BURST4,0.4159144730679214,1.8797505940689518,0.33451251001099885,5.7220458984375e-06,0.6606279274940362
ettm1,standard,C2_SHRINK,81551,BURST8,0.4179032113755649,1.870017490637082,0.33643955613402066,1.9073486328125e-05,0.6584909932227926
ettm1,standard,C2_SHRINK,81551,POINT16,0.4088139481757736,1.8462545976974525,0.3279180319042359,7.62939453125e-06,0.640532471624602
ettm1,standard,C2_SHRINK,81551,POINT4,0.40481165125341856,1.8264236674066012,0.32585186495595336,0.0,0.6392635154506114
ettm1,standard,C2_SHRINK,81551,POINT8,0.405483040798364,1.8300744818739219,0.32583150721748594,0.0,0.6374650034966758
ettm1,standard,C2_SHRINK,81551,REFERENCE,0.4045515146391231,1.821995278451567,0.32585152090590325,0.0,0.640204990960579
ettm1,standard,C2_SHRINK,81551,SHIFT4,0.5459466813770019,2.542138972479682,0.43737191237959966,0.0,0.7672480731997536
ettm1,standard,C2_SHRINK,81551,SHIFT8,0.5388866589281354,2.4781563243294484,0.4349827141716674,0.0,0.7601684320900455
ettm1,standard,C2_SHRINK,81551,SHIFT_POINT,0.582183295868751,2.720418012550975,0.46807391115727104,0.0,0.8315958818296774
ettm1,standard,C2_SHRINK,81552,BURST16,0.4744492021569577,2.1349198310706754,0.38606874625689336,0.0002994537353515625,0.8858195578364403
ettm1,standard,C2_SHRINK,81552,BURST4,0.4235419422277138,1.9073689935813434,0.34074488574817885,4.9591064453125e-05,0.6737114347861487
ettm1,standard,C2_SHRINK,81552,BURST8,0.42832637915353083,1.9119064975121773,0.3446118669349453,6.866455078125e-05,0.6717567754503502
ettm1,standard,C2_SHRINK,81552,POINT16,0.4181429862239183,1.8868606740971678,0.3353587890492623,4.9591064453125e-05,0.6545806266545899
ettm1,standard,C2_SHRINK,81552,POINT4,0.41078758490246947,1.850697403810166,0.3309401157249607,3.4332275390625e-05,0.6468072467970607
ettm1,standard,C2_SHRINK,81552,POINT8,0.4146123215793934,1.8696176081307527,0.33331988471585594,3.814697265625e-05,0.654709249578825
ettm1,standard,C2_SHRINK,81552,REFERENCE,0.41064018719864376,1.8458921290395125,0.33101707373129274,2.6702880859375e-05,0.6483814651691392
ettm1,standard,C2_SHRINK,81552,SHIFT4,0.550473234220879,2.5661289751980663,0.44433722966245026,3.814697265625e-06,0.7781249628264597
ettm1,standard,C2_SHRINK,81552,SHIFT8,0.5415905065958705,2.4825083588241004,0.43950673838653465,0.0,0.76868811832471
ettm1,standard,C2_SHRINK,81552,SHIFT_POINT,0.5906249111953044,2.7743207542228716,0.47675142322387604,0.0,0.8505473834879369
ettm1,standard,C2_SHRINK,81553,BURST16,0.46333064313582484,2.080298006355349,0.37626549712881047,5.91278076171875e-05,0.8698948788781062
ettm1,standard,C2_SHRINK,81553,BURST4,0.4179608472029637,1.8861926174132861,0.3358619886618703,2.47955322265625e-05,0.6626594734931446
ettm1,standard,C2_SHRINK,81553,BURST8,0.4213006564601865,1.88467725421188,0.338966445608137,3.0517578125e-05,0.6612997030867199
ettm1,standard,C2_SHRINK,81553,POINT16,0.41231453521621764,1.8637903738262587,0.3300033259603141,5.7220458984375e-06,0.6430594986094058
ettm1,standard,C2_SHRINK,81553,POINT4,0.4078373783320807,1.8401644919683449,0.3276756469499369,7.62939453125e-06,0.6406795380320272
ettm1,standard,C2_SHRINK,81553,POINT8,0.40842502478259757,1.8428323239570332,0.3273634979584568,0.0,0.6387912454315744
ettm1,standard,C2_SHRINK,81553,REFERENCE,0.4068688756839506,1.8334576320913811,0.3270923779088035,0.0,0.6407202942735089
ettm1,standard,C2_SHRINK,81553,SHIFT4,0.5383958774545965,2.502738866207449,0.43266300739370256,0.0,0.7558858101487042
ettm1,standard,C2_SHRINK,81553,SHIFT8,0.5317793107698688,2.4339239877696075,0.4302687676415073,0.0,0.747694960212933
ettm1,standard,C2_SHRINK,81553,SHIFT_POINT,0.5714164907696974,2.6635185948600024,0.45948720852353664,0.0,0.8138037737197661
ettm1,standard,C3,81551,BURST16,0.46103509445451263,2.0713632995736475,0.375011796827212,3.62396240234375e-05,0.8752227096972912
ettm1,standard,C3,81551,BURST4,0.4159144730679214,1.8797505940689518,0.33451251001099885,5.7220458984375e-06,0.6606279274940362
ettm1,standard,C3,81551,BURST8,0.4179032113755649,1.870017490637082,0.33643955613402066,1.9073486328125e-05,0.6584909932227926
ettm1,standard,C3,81551,POINT16,0.4088139481757736,1.8462545976974525,0.3279180319042359,7.62939453125e-06,0.640532471624602
ettm1,standard,C3,81551,POINT4,0.40481165125341856,1.8264236674066012,0.32585186495595336,0.0,0.6392635154506114
ettm1,standard,C3,81551,POINT8,0.405483040798364,1.8300744818739219,0.32583150721748594,0.0,0.6374650034966758
ettm1,standard,C3,81551,REFERENCE,0.4045515146391231,1.821995278451567,0.32585152090590325,0.0,0.640204990960579
ettm1,standard,C3,81551,SHIFT4,0.5459466813770019,2.542138972479682,0.43737191237959966,0.0,0.7672480731997536
ettm1,standard,C3,81551,SHIFT8,0.5388866589281354,2.4781563243294484,0.4349827141716674,0.0,0.7601684320900455
ettm1,standard,C3,81551,SHIFT_POINT,0.582183295868751,2.720418012550975,0.46807391115727104,0.0,0.8315958818296774
ettm1,standard,C3,81552,BURST16,0.4724335337683205,2.127290578720846,0.38422495269945445,0.0002422332763671875,0.880290425008819
ettm1,standard,C3,81552,BURST4,0.4224909013603021,1.9027555383166543,0.3399256385322364,4.1961669921875e-05,0.6698773875449979
ettm1,standard,C3,81552,BURST8,0.42726533960671564,1.9079274288948227,0.34364136001009976,6.29425048828125e-05,0.6686350027172128
ettm1,standard,C3,81552,POINT16,0.4177313052143174,1.8855583620058667,0.3350831901344725,5.7220458984375e-05,0.6526940056323943
ettm1,standard,C3,81552,POINT4,0.41033159897456195,1.8491365647880116,0.3304629960563225,3.4332275390625e-05,0.6445070176422134
ettm1,standard,C3,81552,POINT8,0.41435989851301214,1.8690785492008395,0.3330540795815442,3.0517578125e-05,0.653321004305981
ettm1,standard,C3,81552,REFERENCE,0.40989964647879923,1.842705685987852,0.33030373270347063,2.6702880859375e-05,0.6457078693996305
ettm1,standard,C3,81552,SHIFT4,0.5534885693262585,2.5834812701302057,0.4462488040328165,5.7220458984375e-06,0.7829072614018693
ettm1,standard,C3,81552,SHIFT8,0.5563107567134941,2.5554829198742937,0.4494925731730475,0.0,0.7838039264556454
ettm1,standard,C3,81552,SHIFT_POINT,0.5948157609292063,2.7964241545779474,0.47988019824032413,0.0,0.8551865361030185
ettm1,standard,C3,81553,BURST16,0.4598177359385136,2.06524138282424,0.3731418608386091,4.1961669921875e-05,0.8623399005255028
ettm1,standard,C3,81553,BURST4,0.4155847620750991,1.8753136086272377,0.3340534162151252,2.288818359375e-05,0.6560046091826378
ettm1,standard,C3,81553,BURST8,0.4190898824010114,1.8741766112107427,0.3372402881718582,2.86102294921875e-05,0.6565611754470485
ettm1,standard,C3,81553,POINT16,0.4114524101452992,1.8596220445898055,0.32935487032636324,5.7220458984375e-06,0.6390356558666936
ettm1,standard,C3,81553,POINT4,0.40625394194128556,1.832253108094875,0.32653205890856607,1.9073486328125e-06,0.6367889472143087
ettm1,standard,C3,81553,POINT8,0.4070129160603739,1.8355273594668375,0.3263839258370382,0.0,0.6342985038494422
ettm1,standard,C3,81553,REFERENCE,0.40508651068919377,1.824606662881905,0.3258113266728207,0.0,0.6363665678781599
ettm1,standard,C3,81553,SHIFT4,0.5399026172412077,2.511626731615186,0.4344412334418482,0.0,0.7624894566928846
ettm1,standard,C3,81553,SHIFT8,0.5468407061449881,2.50855529353654,0.44121729497037604,0.0,0.7675878162207619
ettm1,standard,C3,81553,SHIFT_POINT,0.5784651265752482,2.7016054521983626,0.46518307260247777,0.0,0.82495610378334
ettm1,standard,C3_W_RECENCY_G,81551,BURST16,0.46103509445451263,2.0713632995736475,0.37501179682721203,3.62396240234375e-05,0.8752227096972913
ettm1,standard,C3_W_RECENCY_G,81551,BURST4,0.41591447306792145,1.8797505940689518,0.33451251001099885,5.7220458984375e-06,0.6606279274940362
ettm1,standard,C3_W_RECENCY_G,81551,BURST8,0.41790321137556496,1.870017490637082,0.33643955613402066,1.9073486328125e-05,0.6584909932227927
ettm1,standard,C3_W_RECENCY_G,81551,POINT16,0.4088139481757736,1.8462545976974525,0.32791803190423596,7.62939453125e-06,0.640532471624602
ettm1,standard,C3_W_RECENCY_G,81551,POINT4,0.4048116512534186,1.8264236674066012,0.3258518649559534,0.0,0.6392635154506114
ettm1,standard,C3_W_RECENCY_G,81551,POINT8,0.40548304079836406,1.8300744818739219,0.32583150721748594,0.0,0.6374650034966758
ettm1,standard,C3_W_RECENCY_G,81551,REFERENCE,0.4045515146391231,1.821995278451567,0.3258515209059033,0.0,0.6402049909605791
ettm1,standard,C3_W_RECENCY_G,81551,SHIFT4,0.5459466813770019,2.542138972479682,0.4373719123795997,0.0,0.7672480731997537
ettm1,standard,C3_W_RECENCY_G,81551,SHIFT8,0.5388866589281354,2.4781563243294484,0.43498271417166745,0.0,0.7601684320900455
ettm1,standard,C3_W_RECENCY_G,81551,SHIFT_POINT,0.5821832958687511,2.720418012550975,0.46807391115727104,0.0,0.8315958818296775
ettm1,standard,C3_W_RECENCY_G,81552,BURST16,0.47220925544502196,2.1263187167994886,0.3840733689411008,0.0002574920654296875,0.8804033018006878
ettm1,standard,C3_W_RECENCY_G,81552,BURST4,0.4225221790042585,1.903080719929335,0.33999910374214587,4.00543212890625e-05,0.6698094657869741
ettm1,standard,C3_W_RECENCY_G,81552,BURST8,0.42712796636459227,1.907481158992411,0.34358264683012424,6.103515625e-05,0.6683296323430674
ettm1,standard,C3_W_RECENCY_G,81552,POINT16,0.417856090916935,1.886298532183602,0.335281444523556,5.340576171875e-05,0.6534652210352823
ettm1,standard,C3_W_RECENCY_G,81552,POINT4,0.41035671492882103,1.8492205738789984,0.3305499238130535,3.0517578125e-05,0.6444594003879344
ettm1,standard,C3_W_RECENCY_G,81552,POINT8,0.41466346387612285,1.8708396720911082,0.3333431002698776,2.6702880859375e-05,0.6553986516039538
ettm1,standard,C3_W_RECENCY_G,81552,REFERENCE,0.40988421750663195,1.8425662675890138,0.330377500746587,2.288818359375e-05,0.6457026525054393
ettm1,standard,C3_W_RECENCY_G,81552,SHIFT4,0.5536164420688471,2.584336262142518,0.4463135986016408,5.7220458984375e-06,0.7832699444986722
ettm1,standard,C3_W_RECENCY_G,81552,SHIFT8,0.5564376781689574,2.556332452964653,0.44951751805594187,0.0,0.7840029517967771
ettm1,standard,C3_W_RECENCY_G,81552,SHIFT_POINT,0.5953330445251944,2.7993152019367638,0.4801844053018046,0.0,0.8562924541307588
ettm1,standard,C3_W_RECENCY_G,81553,BURST16,0.4589075036096901,2.0603948811203168,0.3723928394375899,3.814697265625e-05,0.8616981412395811
ettm1,standard,C3_W_RECENCY_G,81553,BURST4,0.4152267093154057,1.873443520413531,0.3337923581769542,2.288818359375e-05,0.655393453402926
ettm1,standard,C3_W_RECENCY_G,81553,BURST8,0.4183774700914683,1.870644614844963,0.3366668347818619,3.0517578125e-05,0.6554255023558555
ettm1,standard,C3_W_RECENCY_G,81553,POINT16,0.41084802530791664,1.8560312842759004,0.32894511831521805,5.7220458984375e-06,0.6380300902122833
ettm1,standard,C3_W_RECENCY_G,81553,POINT4,0.40585199734435545,1.8298619748339,0.3262830345039144,1.9073486328125e-06,0.6361930219324486
ettm1,standard,C3_W_RECENCY_G,81553,POINT8,0.4066014875240446,1.833125614397325,0.32610168982296167,0.0,0.6338375224155625
ettm1,standard,C3_W_RECENCY_G,81553,REFERENCE,0.4046854073940425,1.8222178042141302,0.3255742786900565,0.0,0.6358350483254254
ettm1,standard,C3_W_RECENCY_G,81553,SHIFT4,0.5402614577649709,2.513259705856128,0.4347639818553441,0.0,0.7627386810426416
ettm1,standard,C3_W_RECENCY_G,81553,SHIFT8,0.5468151902802543,2.5084485054165846,0.44106895629807746,0.0,0.7675060451215919
ettm1,standard,C3_W_RECENCY_G,81553,SHIFT_POINT,0.5788517791717727,2.703320909855507,0.4656192910978784,0.0,0.8254194235609429
ettm1,standard,M_MEAN,81551,BURST16,0.46103509445451263,2.0713632995736475,0.375011796827212,3.62396240234375e-05,0.8752227096972912
ettm1,standard,M_MEAN,81551,BURST4,0.4159144730679214,1.8797505940689518,0.33451251001099885,5.7220458984375e-06,0.6606279274940362
ettm1,standard,M_MEAN,81551,BURST8,0.4179032113755649,1.870017490637082,0.33643955613402066,1.9073486328125e-05,0.6584909932227926
ettm1,standard,M_MEAN,81551,POINT16,0.4088139481757736,1.8462545976974525,0.3279180319042359,7.62939453125e-06,0.640532471624602
ettm1,standard,M_MEAN,81551,POINT4,0.40481165125341856,1.8264236674066012,0.32585186495595336,0.0,0.6392635154506114
ettm1,standard,M_MEAN,81551,POINT8,0.405483040798364,1.8300744818739219,0.32583150721748594,0.0,0.6374650034966758
ettm1,standard,M_MEAN,81551,REFERENCE,0.4045515146391231,1.821995278451567,0.32585152090590325,0.0,0.640204990960579
ettm1,standard,M_MEAN,81551,SHIFT4,0.5459466813770019,2.542138972479682,0.43737191237959966,0.0,0.7672480731997536
ettm1,standard,M_MEAN,81551,SHIFT8,0.5388866589281354,2.4781563243294484,0.4349827141716674,0.0,0.7601684320900455
ettm1,standard,M_MEAN,81551,SHIFT_POINT,0.582183295868751,2.720418012550975,0.46807391115727104,0.0,0.8315958818296774
ettm1,standard,M_MEAN,81552,BURST16,0.4747560079280243,2.136111587428644,0.38630743866484946,0.000278472900390625,0.8865568286008743
ettm1,standard,M_MEAN,81552,BURST4,0.4236242371737741,1.9076026964205823,0.34078820769129864,4.38690185546875e-05,0.673875838404184
ettm1,standard,M_MEAN,81552,BURST8,0.42849857273914627,1.9124882976987863,0.3447348080300979,6.103515625e-05,0.6720440681477795
ettm1,standard,M_MEAN,81552,POINT16,0.41816993313276174,1.8868440520247773,0.33536644496460677,4.9591064453125e-05,0.6547786255847825
ettm1,standard,M_MEAN,81552,POINT4,0.41074821647897064,1.8502483738352922,0.3308819189970068,3.62396240234375e-05,0.6467626425400778
ettm1,standard,M_MEAN,81552,POINT8,0.414667648698382,1.8696843765279638,0.3333256473460108,3.62396240234375e-05,0.6549675024489774
ettm1,standard,M_MEAN,81552,REFERENCE,0.4105551578673509,1.845168943466014,0.33092618635997884,2.288818359375e-05,0.6482580628929935
